index,group,color_th,color_en,hue_range_start_deg,hue_range_end_deg,h_deg,s,v,hex,r,g,b,method
4030,rainbow,ฟ้า,cyan,160,200,160,0.85,0.85,#21D99B,33,217,155,HSV grid sampling
4031,rainbow,ฟ้า,cyan,160,200,182.609,0.7,0.85,#41D2D9,65,210,217,HSV grid sampling
4032,rainbow,ฟ้า,cyan,160,200,198.261,0.55,0.95,#6DCAF2,109,202,242,HSV grid sampling
4033,rainbow,ฟ้า,cyan,160,200,193.043,0.7,0.95,#49CDF2,73,205,242,HSV grid sampling
4034,rainbow,ฟ้า,cyan,160,200,186.087,0.55,0.85,#62CDD9,98,205,217,HSV grid sampling
4035,rainbow,ฟ้า,cyan,160,200,191.304,0.4,0.85,#82C8D9,130,200,217,HSV grid sampling
4036,rainbow,ฟ้า,cyan,160,200,182.609,0.85,0.85,#21D1D9,33,209,217,HSV grid sampling
4037,rainbow,ฟ้า,cyan,160,200,184.348,0.7,0.85,#41CED9,65,206,217,HSV grid sampling
4038,rainbow,ฟ้า,cyan,160,200,193.043,0.4,0.85,#82C6D9,130,198,217,HSV grid sampling
4039,rainbow,ฟ้า,cyan,160,200,200,0.55,0.95,#6DC6F2,109,198,242,HSV grid sampling
4040,rainbow,ฟ้า,cyan,160,200,191.304,0.85,0.95,#24CBF2,36,203,242,HSV grid sampling
4041,rainbow,ฟ้า,cyan,160,200,187.826,0.55,0.85,#62C9D9,98,201,217,HSV grid sampling
4042,rainbow,ฟ้า,cyan,160,200,194.783,0.7,0.95,#49C8F2,73,200,242,HSV grid sampling
4043,rainbow,ฟ้า,cyan,160,200,194.783,0.4,0.85,#82C3D9,130,195,217,HSV grid sampling
4044,rainbow,ฟ้า,cyan,160,200,184.348,0.85,0.85,#21CBD9,33,203,217,HSV grid sampling
4045,rainbow,ฟ้า,cyan,160,200,189.565,0.55,0.85,#62C6D9,98,198,217,HSV grid sampling
4046,rainbow,ฟ้า,cyan,160,200,186.087,0.7,0.85,#41C9D9,65,201,217,HSV grid sampling
4047,rainbow,ฟ้า,cyan,160,200,196.522,0.4,0.85,#82C1D9,130,193,217,HSV grid sampling
4048,rainbow,ฟ้า,cyan,160,200,196.522,0.7,0.95,#49C4F2,73,196,242,HSV grid sampling
4049,rainbow,ฟ้า,cyan,160,200,179.13,0.25,0.75,#8FBFBF,143,191,191,HSV grid sampling
4050,rainbow,ฟ้า,cyan,160,200,180.87,0.25,0.75,#8FBFBF,143,191,191,HSV grid sampling
4051,rainbow,ฟ้า,cyan,160,200,177.391,0.25,0.75,#8FBFBD,143,191,189,HSV grid sampling
4052,rainbow,ฟ้า,cyan,160,200,175.652,0.25,0.75,#8FBFBC,143,191,188,HSV grid sampling
4053,rainbow,ฟ้า,cyan,160,200,193.043,0.85,0.95,#24C5F2,36,197,242,HSV grid sampling
4054,rainbow,ฟ้า,cyan,160,200,173.913,0.25,0.75,#8FBFBA,143,191,186,HSV grid sampling
4055,rainbow,ฟ้า,cyan,160,200,172.174,0.25,0.75,#8FBFB9,143,191,185,HSV grid sampling
4056,rainbow,ฟ้า,cyan,160,200,198.261,0.4,0.85,#82BED9,130,190,217,HSV grid sampling
4057,rainbow,ฟ้า,cyan,160,200,170.435,0.25,0.75,#8FBFB8,143,191,184,HSV grid sampling
4058,rainbow,ฟ้า,cyan,160,200,168.696,0.25,0.75,#8FBFB6,143,191,182,HSV grid sampling
4059,rainbow,ฟ้า,cyan,160,200,166.957,0.25,0.75,#8FBFB5,143,191,181,HSV grid sampling
4060,rainbow,ฟ้า,cyan,160,200,165.217,0.25,0.75,#8FBFB3,143,191,179,HSV grid sampling
4061,rainbow,ฟ้า,cyan,160,200,163.478,0.25,0.75,#8FBFB2,143,191,178,HSV grid sampling
4062,rainbow,ฟ้า,cyan,160,200,161.739,0.25,0.75,#8FBFB1,143,191,177,HSV grid sampling
4063,rainbow,ฟ้า,cyan,160,200,160,0.25,0.75,#8FBFAF,143,191,175,HSV grid sampling
4064,rainbow,ฟ้า,cyan,160,200,191.304,0.55,0.85,#62C2D9,98,194,217,HSV grid sampling
4065,rainbow,ฟ้า,cyan,160,200,187.826,0.7,0.85,#41C5D9,65,197,217,HSV grid sampling
4066,rainbow,ฟ้า,cyan,160,200,182.609,0.25,0.75,#8FBDBF,143,189,191,HSV grid sampling
4067,rainbow,ฟ้า,cyan,160,200,200,0.4,0.85,#82BCD9,130,188,217,HSV grid sampling
4068,rainbow,ฟ้า,cyan,160,200,186.087,0.85,0.85,#21C6D9,33,198,217,HSV grid sampling
4069,rainbow,ฟ้า,cyan,160,200,184.348,0.25,0.75,#8FBCBF,143,188,191,HSV grid sampling
4070,rainbow,ฟ้า,cyan,160,200,198.261,0.7,0.95,#49BFF2,73,191,242,HSV grid sampling
4071,rainbow,ฟ้า,cyan,160,200,193.043,0.55,0.85,#62BFD9,98,191,217,HSV grid sampling
4072,rainbow,ฟ้า,cyan,160,200,186.087,0.25,0.75,#8FBABF,143,186,191,HSV grid sampling
4073,rainbow,ฟ้า,cyan,160,200,179.13,0.4,0.75,#73BFBE,115,191,190,HSV grid sampling
4074,rainbow,ฟ้า,cyan,160,200,177.391,0.4,0.75,#73BFBC,115,191,188,HSV grid sampling
4075,rainbow,ฟ้า,cyan,160,200,194.783,0.85,0.95,#24C0F2,36,192,242,HSV grid sampling
4076,rainbow,ฟ้า,cyan,160,200,175.652,0.4,0.75,#73BFBA,115,191,186,HSV grid sampling
4077,rainbow,ฟ้า,cyan,160,200,173.913,0.4,0.75,#73BFB7,115,191,183,HSV grid sampling
4078,rainbow,ฟ้า,cyan,160,200,187.826,0.25,0.75,#8FB9BF,143,185,191,HSV grid sampling
4079,rainbow,ฟ้า,cyan,160,200,189.565,0.7,0.85,#41C1D9,65,193,217,HSV grid sampling
4080,rainbow,ฟ้า,cyan,160,200,172.174,0.4,0.75,#73BFB5,115,191,181,HSV grid sampling
4081,rainbow,ฟ้า,cyan,160,200,180.87,0.4,0.75,#73BEBF,115,190,191,HSV grid sampling
4082,rainbow,ฟ้า,cyan,160,200,170.435,0.4,0.75,#73BFB3,115,191,179,HSV grid sampling
4083,rainbow,ฟ้า,cyan,160,200,168.696,0.4,0.75,#73BFB1,115,191,177,HSV grid sampling
4084,rainbow,ฟ้า,cyan,160,200,166.957,0.4,0.75,#73BFAF,115,191,175,HSV grid sampling
4085,rainbow,ฟ้า,cyan,160,200,165.217,0.4,0.75,#73BFAC,115,191,172,HSV grid sampling
4086,rainbow,ฟ้า,cyan,160,200,189.565,0.25,0.75,#8FB8BF,143,184,191,HSV grid sampling
4087,rainbow,ฟ้า,cyan,160,200,163.478,0.4,0.75,#73BFAA,115,191,170,HSV grid sampling
4088,rainbow,ฟ้า,cyan,160,200,161.739,0.4,0.75,#73BFA8,115,191,168,HSV grid sampling
4089,rainbow,ฟ้า,cyan,160,200,160,0.4,0.75,#73BFA6,115,191,166,HSV grid sampling
4090,rainbow,ฟ้า,cyan,160,200,187.826,0.85,0.85,#21C1D9,33,193,217,HSV grid sampling
4091,rainbow,ฟ้า,cyan,160,200,182.609,0.4,0.75,#73BCBF,115,188,191,HSV grid sampling
4092,rainbow,ฟ้า,cyan,160,200,194.783,0.55,0.85,#62BBD9,98,187,217,HSV grid sampling
4093,rainbow,ฟ้า,cyan,160,200,191.304,0.25,0.75,#8FB6BF,143,182,191,HSV grid sampling
4094,rainbow,ฟ้า,cyan,160,200,179.13,0.55,0.75,#56BFBE,86,191,190,HSV grid sampling
4095,rainbow,ฟ้า,cyan,160,200,200,0.7,0.95,#49BAF2,73,186,242,HSV grid sampling
4096,rainbow,ฟ้า,cyan,160,200,177.391,0.55,0.75,#56BFBB,86,191,187,HSV grid sampling
4097,rainbow,ฟ้า,cyan,160,200,175.652,0.55,0.75,#56BFB8,86,191,184,HSV grid sampling
4098,rainbow,ฟ้า,cyan,160,200,193.043,0.25,0.75,#8FB5BF,143,181,191,HSV grid sampling
4099,rainbow,ฟ้า,cyan,160,200,173.913,0.55,0.75,#56BFB5,86,191,181,HSV grid sampling
4100,rainbow,ฟ้า,cyan,160,200,180.87,0.55,0.75,#56BEBF,86,190,191,HSV grid sampling
4101,rainbow,ฟ้า,cyan,160,200,184.348,0.4,0.75,#73BABF,115,186,191,HSV grid sampling
4102,rainbow,ฟ้า,cyan,160,200,172.174,0.55,0.75,#56BFB2,86,191,178,HSV grid sampling
4103,rainbow,ฟ้า,cyan,160,200,170.435,0.55,0.75,#56BFAE,86,191,174,HSV grid sampling
4104,rainbow,ฟ้า,cyan,160,200,168.696,0.55,0.75,#56BFAB,86,191,171,HSV grid sampling
4105,rainbow,ฟ้า,cyan,160,200,191.304,0.7,0.85,#41BCD9,65,188,217,HSV grid sampling
4106,rainbow,ฟ้า,cyan,160,200,166.957,0.55,0.75,#56BFA8,86,191,168,HSV grid sampling
4107,rainbow,ฟ้า,cyan,160,200,165.217,0.55,0.75,#56BFA5,86,191,165,HSV grid sampling
4108,rainbow,ฟ้า,cyan,160,200,196.522,0.85,0.95,#24BAF2,36,186,242,HSV grid sampling
4109,rainbow,ฟ้า,cyan,160,200,196.522,0.55,0.85,#62B8D9,98,184,217,HSV grid sampling
4110,rainbow,ฟ้า,cyan,160,200,163.478,0.55,0.75,#56BFA2,86,191,162,HSV grid sampling
4111,rainbow,ฟ้า,cyan,160,200,194.783,0.25,0.75,#8FB3BF,143,179,191,HSV grid sampling
4112,rainbow,ฟ้า,cyan,160,200,179.13,0.7,0.75,#39BFBD,57,191,189,HSV grid sampling
4113,rainbow,ฟ้า,cyan,160,200,161.739,0.55,0.75,#56BF9F,86,191,159,HSV grid sampling
4114,rainbow,ฟ้า,cyan,160,200,160,0.55,0.75,#56BF9C,86,191,156,HSV grid sampling
4115,rainbow,ฟ้า,cyan,160,200,177.391,0.7,0.75,#39BFB9,57,191,185,HSV grid sampling
4116,rainbow,ฟ้า,cyan,160,200,175.652,0.7,0.75,#39BFB6,57,191,182,HSV grid sampling
4117,rainbow,ฟ้า,cyan,160,200,196.522,0.25,0.75,#8FB2BF,143,178,191,HSV grid sampling
4118,rainbow,ฟ้า,cyan,160,200,173.913,0.7,0.75,#39BFB2,57,191,178,HSV grid sampling
4119,rainbow,ฟ้า,cyan,160,200,182.609,0.55,0.75,#56BBBF,86,187,191,HSV grid sampling
4120,rainbow,ฟ้า,cyan,160,200,186.087,0.4,0.75,#73B7BF,115,183,191,HSV grid sampling
4121,rainbow,ฟ้า,cyan,160,200,179.13,0.85,0.75,#1DBFBD,29,191,189,HSV grid sampling
4122,rainbow,ฟ้า,cyan,160,200,172.174,0.7,0.75,#39BFAE,57,191,174,HSV grid sampling
4123,rainbow,ฟ้า,cyan,160,200,198.261,0.25,0.75,#8FB1BF,143,177,191,HSV grid sampling
4124,rainbow,ฟ้า,cyan,160,200,170.435,0.7,0.75,#39BFAA,57,191,170,HSV grid sampling
4125,rainbow,ฟ้า,cyan,160,200,180.87,0.7,0.75,#39BDBF,57,189,191,HSV grid sampling
4126,rainbow,ฟ้า,cyan,160,200,177.391,0.85,0.75,#1DBFB8,29,191,184,HSV grid sampling
4127,rainbow,ฟ้า,cyan,160,200,168.696,0.7,0.75,#39BFA6,57,191,166,HSV grid sampling
4128,rainbow,ฟ้า,cyan,160,200,189.565,0.85,0.85,#21BBD9,33,187,217,HSV grid sampling
4129,rainbow,ฟ้า,cyan,160,200,175.652,0.85,0.75,#1DBFB3,29,191,179,HSV grid sampling
4130,rainbow,ฟ้า,cyan,160,200,166.957,0.7,0.75,#39BFA2,57,191,162,HSV grid sampling
4131,rainbow,ฟ้า,cyan,160,200,173.913,0.85,0.75,#1DBFAF,29,191,175,HSV grid sampling
4132,rainbow,ฟ้า,cyan,160,200,165.217,0.7,0.75,#39BF9E,57,191,158,HSV grid sampling
4133,rainbow,ฟ้า,cyan,160,200,163.478,0.7,0.75,#39BF9A,57,191,154,HSV grid sampling
4134,rainbow,ฟ้า,cyan,160,200,187.826,0.4,0.75,#73B5BF,115,181,191,HSV grid sampling
4135,rainbow,ฟ้า,cyan,160,200,172.174,0.85,0.75,#1DBFAA,29,191,170,HSV grid sampling
4136,rainbow,ฟ้า,cyan,160,200,180.87,0.85,0.75,#1DBDBF,29,189,191,HSV grid sampling
4137,rainbow,ฟ้า,cyan,160,200,193.043,0.7,0.85,#41B8D9,65,184,217,HSV grid sampling
4138,rainbow,ฟ้า,cyan,160,200,161.739,0.7,0.75,#39BF97,57,191,151,HSV grid sampling
4139,rainbow,ฟ้า,cyan,160,200,200,0.25,0.75,#8FAFBF,143,175,191,HSV grid sampling
4140,rainbow,ฟ้า,cyan,160,200,198.261,0.55,0.85,#62B4D9,98,180,217,HSV grid sampling
4141,rainbow,ฟ้า,cyan,160,200,170.435,0.85,0.75,#1DBFA5,29,191,165,HSV grid sampling
4142,rainbow,ฟ้า,cyan,160,200,160,0.7,0.75,#39BF93,57,191,147,HSV grid sampling
4143,rainbow,ฟ้า,cyan,160,200,168.696,0.85,0.75,#1DBFA1,29,191,161,HSV grid sampling
4144,rainbow,ฟ้า,cyan,160,200,184.348,0.55,0.75,#56B8BF,86,184,191,HSV grid sampling
4145,rainbow,ฟ้า,cyan,160,200,166.957,0.85,0.75,#1DBF9C,29,191,156,HSV grid sampling
4146,rainbow,ฟ้า,cyan,160,200,165.217,0.85,0.75,#1DBF97,29,191,151,HSV grid sampling
4147,rainbow,ฟ้า,cyan,160,200,189.565,0.4,0.75,#73B3BF,115,179,191,HSV grid sampling
4148,rainbow,ฟ้า,cyan,160,200,163.478,0.85,0.75,#1DBF92,29,191,146,HSV grid sampling
4149,rainbow,ฟ้า,cyan,160,200,161.739,0.85,0.75,#1DBF8E,29,191,142,HSV grid sampling
4150,rainbow,ฟ้า,cyan,160,200,198.261,0.85,0.95,#24B4F2,36,180,242,HSV grid sampling
4151,rainbow,ฟ้า,cyan,160,200,182.609,0.7,0.75,#39B9BF,57,185,191,HSV grid sampling
4152,rainbow,ฟ้า,cyan,160,200,160,0.85,0.75,#1DBF89,29,191,137,HSV grid sampling
4153,rainbow,ฟ้า,cyan,160,200,200,0.55,0.85,#62B1D9,98,177,217,HSV grid sampling
4154,rainbow,ฟ้า,cyan,160,200,191.304,0.4,0.75,#73B1BF,115,177,191,HSV grid sampling
4155,rainbow,ฟ้า,cyan,160,200,191.304,0.85,0.85,#21B6D9,33,182,217,HSV grid sampling
4156,rainbow,ฟ้า,cyan,160,200,186.087,0.55,0.75,#56B5BF,86,181,191,HSV grid sampling
4157,rainbow,ฟ้า,cyan,160,200,194.783,0.7,0.85,#41B3D9,65,179,217,HSV grid sampling
4158,rainbow,ฟ้า,cyan,160,200,182.609,0.85,0.75,#1DB8BF,29,184,191,HSV grid sampling
4159,rainbow,ฟ้า,cyan,160,200,184.348,0.7,0.75,#39B6BF,57,182,191,HSV grid sampling
4160,rainbow,ฟ้า,cyan,160,200,193.043,0.4,0.75,#73AFBF,115,175,191,HSV grid sampling
4161,rainbow,ฟ้า,cyan,160,200,187.826,0.55,0.75,#56B2BF,86,178,191,HSV grid sampling
4162,rainbow,ฟ้า,cyan,160,200,200,0.85,0.95,#24AEF2,36,174,242,HSV grid sampling
4163,rainbow,ฟ้า,cyan,160,200,194.783,0.4,0.75,#73ACBF,115,172,191,HSV grid sampling
4164,rainbow,ฟ้า,cyan,160,200,196.522,0.7,0.85,#41AFD9,65,175,217,HSV grid sampling
4165,rainbow,ฟ้า,cyan,160,200,193.043,0.85,0.85,#21B1D9,33,177,217,HSV grid sampling
4166,rainbow,ฟ้า,cyan,160,200,186.087,0.7,0.75,#39B2BF,57,178,191,HSV grid sampling
4167,rainbow,ฟ้า,cyan,160,200,184.348,0.85,0.75,#1DB3BF,29,179,191,HSV grid sampling
4168,rainbow,ฟ้า,cyan,160,200,196.522,0.4,0.75,#73AABF,115,170,191,HSV grid sampling
4169,rainbow,ฟ้า,cyan,160,200,189.565,0.55,0.75,#56AEBF,86,174,191,HSV grid sampling
4170,rainbow,ฟ้า,cyan,160,200,198.261,0.4,0.75,#73A8BF,115,168,191,HSV grid sampling
4171,rainbow,ฟ้า,cyan,160,200,198.261,0.7,0.85,#41ABD9,65,171,217,HSV grid sampling
4172,rainbow,ฟ้า,cyan,160,200,187.826,0.7,0.75,#39AEBF,57,174,191,HSV grid sampling
4173,rainbow,ฟ้า,cyan,160,200,191.304,0.55,0.75,#56ABBF,86,171,191,HSV grid sampling
4174,rainbow,ฟ้า,cyan,160,200,186.087,0.85,0.75,#1DAFBF,29,175,191,HSV grid sampling
4175,rainbow,ฟ้า,cyan,160,200,200,0.4,0.75,#73A6BF,115,166,191,HSV grid sampling
4176,rainbow,ฟ้า,cyan,160,200,194.783,0.85,0.85,#21ABD9,33,171,217,HSV grid sampling
4177,rainbow,ฟ้า,cyan,160,200,179.13,0.25,0.65,#7CA6A5,124,166,165,HSV grid sampling
4178,rainbow,ฟ้า,cyan,160,200,177.391,0.25,0.65,#7CA6A4,124,166,164,HSV grid sampling
4179,rainbow,ฟ้า,cyan,160,200,175.652,0.25,0.65,#7CA6A3,124,166,163,HSV grid sampling
4180,rainbow,ฟ้า,cyan,160,200,173.913,0.25,0.65,#7CA6A2,124,166,162,HSV grid sampling
4181,rainbow,ฟ้า,cyan,160,200,172.174,0.25,0.65,#7CA6A0,124,166,160,HSV grid sampling
4182,rainbow,ฟ้า,cyan,160,200,170.435,0.25,0.65,#7CA69F,124,166,159,HSV grid sampling
4183,rainbow,ฟ้า,cyan,160,200,168.696,0.25,0.65,#7CA69E,124,166,158,HSV grid sampling
4184,rainbow,ฟ้า,cyan,160,200,166.957,0.25,0.65,#7CA69D,124,166,157,HSV grid sampling
4185,rainbow,ฟ้า,cyan,160,200,165.217,0.25,0.65,#7CA69C,124,166,156,HSV grid sampling
4186,rainbow,ฟ้า,cyan,160,200,180.87,0.25,0.65,#7CA5A6,124,165,166,HSV grid sampling
4187,rainbow,ฟ้า,cyan,160,200,163.478,0.25,0.65,#7CA69A,124,166,154,HSV grid sampling
4188,rainbow,ฟ้า,cyan,160,200,161.739,0.25,0.65,#7CA699,124,166,153,HSV grid sampling
4189,rainbow,ฟ้า,cyan,160,200,160,0.25,0.65,#7CA698,124,166,152,HSV grid sampling
4190,rainbow,ฟ้า,cyan,160,200,193.043,0.55,0.75,#56A8BF,86,168,191,HSV grid sampling
4191,rainbow,ฟ้า,cyan,160,200,182.609,0.25,0.65,#7CA4A6,124,164,166,HSV grid sampling
4192,rainbow,ฟ้า,cyan,160,200,200,0.7,0.85,#41A6D9,65,166,217,HSV grid sampling
4193,rainbow,ฟ้า,cyan,160,200,189.565,0.7,0.75,#39AABF,57,170,191,HSV grid sampling
4194,rainbow,ฟ้า,cyan,160,200,184.348,0.25,0.65,#7CA3A6,124,163,166,HSV grid sampling
4195,rainbow,ฟ้า,cyan,160,200,186.087,0.25,0.65,#7CA2A6,124,162,166,HSV grid sampling
4196,rainbow,ฟ้า,cyan,160,200,187.826,0.85,0.75,#1DAABF,29,170,191,HSV grid sampling
4197,rainbow,ฟ้า,cyan,160,200,194.783,0.55,0.75,#56A5BF,86,165,191,HSV grid sampling
